VC, 2020-03-28, 227, 216, 2, 0, 0, 9, 8398
VC, 2020-03-29, 197, 183, 8, 0, 0, 6, 8595
VC, 2020-03-30, 234, 213, 6, 0, 0, 15, 8829
VC, 2020-03-31, 162, 150, 6, 0, 0, 6, 8991
VC, 2020-04-01, 214, 194, 10, 0, 0, 10, 9205
VC, 2020-04-02, 194, 183, 5, 0, 0, 6, 9399
VC, 2020-04-03, 195, 184, 5, 0, 0, 6, 9594
VC, 2020-04-04, 134, 120, 5, 0, 0, 9, 9728
VC, 2020-04-05, 116, 105, 5, 0, 0, 6, 9844
VC, 2020-04-06, 152, 133, 11, 0, 0, 8, 9996
VC, 2020-04-07, 132, 121, 7, 0, 0, 4, 10128
VC, 2020-04-08, 136, 122, 8, 0, 0, 6, 10264
VC, 2020-04-09, 134, 116, 12, 0, 0, 6, 10398
VC, 2020-04-10, 104, 95, 8, 0, 0, 1, 10502
VC, 2020-04-11, 84, 76, 4, 0, 0, 4, 10586
VC, 2020-04-12, 71, 64, 4, 0, 0, 3, 10657
VC, 2020-04-13, 71, 64, 4, 0, 0, 3, 10728
VC, 2020-04-14, 70, 62, 4, 0, 0, 4, 10798
VC, 2020-04-15, 80, 69, 6, 0, 0, 5, 10878
VC, 2020-04-16, 60, 53, 6, 0, 0, 1, 10938
VC, 2020-04-17, 90, 81, 7, 0, 0, 2, 11028
VC, 2020-04-18, 59, 50, 7, 0, 0, 2, 11087
VC, 2020-04-19, 35, 25, 8, 0, 0, 2, 11122
VC, 2020-04-20, 40, 32, 5, 0, 0, 3, 11162
VC, 2020-04-21, 58, 50, 6, 0, 0, 2, 11220
VC, 2020-04-22, 42, 34, 6, 0, 0, 2, 11262
VC, 2020-04-23, 50, 42, 7, 0, 0, 1, 11312
VC, 2020-04-24, 45, 38, 3, 0, 0, 4, 11357
VC, 2020-04-25, 40, 36, 2, 0, 0, 2, 11397
VC, 2020-04-26, 21, 18, 1, 0, 0, 2, 11418
VC, 2020-04-27, 25, 17, 4, 0, 0, 4, 11443
VC, 2020-04-28, 46, 37, 7, 0, 0, 2, 11489
VC, 2020-04-29, 39, 32, 4, 0, 0, 3, 11528
VC, 2020-04-30, 26, 18, 6, 0, 0, 2, 11554
VC, 2020-05-01, 28, 21, 3, 1, 0, 3, 11582
VC, 2020-05-02, 36, 28, 5, 0, 0, 3, 11618
VC, 2020-05-03, 19, 9, 3, 0, 0, 7, 11637
VC, 2020-05-04, 10, 6, 3, 0, 0, 1, 11647
